SMILES,NumAtoms,NumHeavyAtoms,NumBonds,NumRotatableBonds,NumAromaticRings,NumAliphaticRings,NumHeteroatoms,NumHDonors,NumHAcceptors,FormalCharge,MolecularWeight,MolecularVolume,SurfaceArea,RadiusOfGyration,ShapeFactor,TPSA,LogP,MolarRefractivity,FractionCSP3,Density,MaxPartialCharge,MinPartialCharge,AvgPartialCharge,NumRings,NumAromaticCarbocycles,NumSaturatedCarbocycles,BalabanJ,BertzCT,HallKierAlpha,Kappa3,Tg_K
Cc1ccccc1,15,7,15,1,1,0,0,0,0,0,92.14099999999996,100.57600000000002,55.0361092352361,1.7750628512030115,0.343356081035432,0.0,1.99502,31.17899999999999,0.1428571428571428,0.9161330734966584,0.0625497175197013,-0.0622490857819948,-1.387778780781446e-18,1,1,0,3.6807357198826742,375.4268162614292,-0.78,1.0382641324115067,178.2
Cc1ccccc1,15,7,15,1,1,0,0,0,0,0,92.14099999999996,100.57600000000002,55.0361092352361,1.7750628512030115,0.343356081035432,0.0,1.99502,31.17899999999999,0.1428571428571428,0.9161330734966584,0.0625497175197013,-0.0622490857819948,-1.387778780781446e-18,1,1,0,3.6807357198826742,375.4268162614292,-0.78,1.0382641324115067,178.0
Cc1ccccc1,15,7,15,1,1,0,0,0,0,0,92.14099999999996,100.57600000000002,55.0361092352361,1.7750628512030115,0.343356081035432,0.0,1.99502,31.17899999999999,0.1428571428571428,0.9161330734966584,0.0625497175197013,-0.0622490857819948,-1.387778780781446e-18,1,1,0,3.6807357198826742,375.4268162614292,-0.78,1.0382641324115067,178.2
CCc1ccccc1,18,8,18,2,1,0,0,0,0,0,106.16799999999994,117.42400000000002,64.21099234996834,2.02042083670871,0.3923091081957852,0.0,2.249000000000001,35.82,0.25,0.9041422537130392,0.062560165367501,-0.0622487416550616,-9.637352644315597e-19,1,1,0,3.722974655985802,456.6266511166763,-0.78,1.0935372033822537,178.19
CCc1ccccc1,18,8,18,2,1,0,0,0,0,0,106.16799999999994,117.42400000000002,64.21099234996834,2.02042083670871,0.3923091081957852,0.0,2.249000000000001,35.82,0.25,0.9041422537130392,0.062560165367501,-0.0622487416550616,-9.637352644315597e-19,1,1,0,3.722974655985802,456.6266511166763,-0.78,1.0935372033822537,178.19
CCc1ccccc1,18,8,18,2,1,0,0,0,0,0,106.16799999999994,117.42400000000002,64.21099234996834,2.02042083670871,0.3923091081957852,0.0,2.249000000000001,35.82,0.25,0.9041422537130392,0.062560165367501,-0.0622487416550616,-9.637352644315597e-19,1,1,0,3.722974655985802,456.6266511166763,-0.78,1.0935372033822537,178.0
CCCC1=CC=CC=C1,21,9,21,3,1,0,0,0,0,0,120.19499999999992,134.24000000000004,73.38587546470053,2.3724562279630264,0.553931852977384,0.0,2.639100000000001,40.43700000000001,0.3333333333333333,0.8953739570917751,0.0625603380770179,-0.0650654381445557,3.469446951953614e-18,1,1,0,3.760429748603213,540.0664377944978,-0.78,1.8835467848238945,173.6
CCCCCC1=CC=CC=C1,27,11,27,5,1,0,0,0,0,0,148.24900000000014,167.74400000000003,91.73564169416495,2.753035967896801,0.4281702145534178,0.0,3.4193000000000024,49.67100000000004,0.4545454545454545,0.8837812380770705,0.0625603394405299,-0.065382195447884,-1.7989724936055776e-18,1,1,0,3.83672267778461,712.7090247895062,-0.78,3.2185695956027125,194.0
CCCCCC1=CC=CC=C1,27,11,27,5,1,0,0,0,0,0,148.24900000000014,167.74400000000003,91.73564169416495,2.753035967896801,0.4281702145534178,0.0,3.4193000000000024,49.67100000000004,0.4545454545454545,0.8837812380770705,0.0625603394405299,-0.065382195447884,-1.7989724936055776e-18,1,1,0,3.83672267778461,712.7090247895062,-0.78,3.2185695956027125,198.15
CCCCCCC1=CC=CC=C1,30,12,30,6,1,0,0,0,0,0,162.27600000000015,184.97600000000008,100.91052480889718,3.3946353896089643,0.7513855968528432,0.0,3.809400000000003,54.288000000000046,0.5,0.877281377043509,0.0625603394405393,-0.0653823817435943,-1.61907524424502e-18,1,1,0,3.8743316190381134,801.5441876704101,-0.78,3.5646069197864145,212.15
CCCCCCC1=CC=CC=C1,30,12,30,6,1,0,0,0,0,0,162.27600000000015,184.97600000000008,100.91052480889718,3.3946353896089643,0.7513855968528432,0.0,3.809400000000003,54.288000000000046,0.5,0.877281377043509,0.0625603394405393,-0.0653823817435943,-1.61907524424502e-18,1,1,0,3.8743316190381134,801.5441876704101,-0.78,3.5646069197864145,205.0
CCC(C)C1=CC=CC=C1,24,10,24,4,1,0,0,0,0,0,134.222,151.16000000000005,82.56075857943273,2.288904761844808,0.2549595883234326,0.0,3.2001000000000017,45.14800000000003,0.4,0.8879465467054776,0.0625708587078361,-0.0648095992204068,-5.782411586589358e-19,1,1,0,4.077358723293155,623.984836275454,-0.78,1.598288065805947,190.45
CCC(C)C1=CC=CC=C1,24,10,24,4,1,0,0,0,0,0,134.222,151.16000000000005,82.56075857943273,2.288904761844808,0.2549595883234326,0.0,3.2001000000000017,45.14800000000003,0.4,0.8879465467054776,0.0625708587078361,-0.0648095992204068,-5.782411586589358e-19,1,1,0,4.077358723293155,623.984836275454,-0.78,1.598288065805947,198.0
CC(C)(C)C1=CC=CC=C1,24,10,24,0,1,0,0,0,0,0,134.222,151.10400000000004,82.56075857943273,2.2553348558206774,0.3277045694879658,0.0,2.984100000000001,45.14200000000003,0.4,0.8882756247352814,0.0625812763122785,-0.0622480450588484,-1.1564823173178713e-18,1,1,0,4.270586308642417,580.4359612538192,-0.78,1.598288065805947,215.35
CC(C)(C)C1=CC=CC=C1,24,10,24,0,1,0,0,0,0,0,134.222,151.10400000000004,82.56075857943273,2.2553348558206774,0.3277045694879658,0.0,2.984100000000001,45.14200000000003,0.4,0.8882756247352814,0.0625812763122785,-0.0622480450588484,-1.1564823173178713e-18,1,1,0,4.270586308642417,580.4359612538192,-0.78,1.598288065805947,215.0
CCCCC(C)CC,26,8,25,7,0,0,0,0,0,0,114.2319999999999,147.14400000000003,78.58331483162641,2.5590067815043978,0.5190684797234647,0.0,3.2227000000000023,38.98,1.0,0.7763279508508664,0.0299746316013764,-0.0653822110118111,-8.006416042969879e-19,0,0,0,7.031319234190983,514.7798577019571,0.0,4.166666666666667,150.0
CCCCC(C)CC,26,8,25,7,0,0,0,0,0,0,114.2319999999999,147.14400000000003,78.58331483162641,2.5590067815043978,0.5190684797234647,0.0,3.2227000000000023,38.98,1.0,0.7763279508508664,0.0299746316013764,-0.0653822110118111,-8.006416042969879e-19,0,0,0,7.031319234190983,514.7798577019571,0.0,4.166666666666667,152.67
C1CCC=CC1,16,6,16,0,0,1,0,0,0,0,82.14599999999994,95.93600000000002,52.91823241577726,1.5926072191700973,0.1819489127501606,0.0,2.1166,27.607999999999983,0.6666666666666666,0.8562583388925943,0.0572462844708652,-0.0885390926211166,2.6020852139652106e-18,1,0,0,3.643087085738306,316.32075523294714,-0.26,0.8522145467348156,170.0
CC1CCCCC1,21,7,21,1,0,1,0,0,0,0,98.18899999999992,118.79200000000004,65.59265956302939,1.8474377966660729,0.2581000452741513,0.0,2.5866000000000007,32.24899999999998,1.0,0.826562394774058,0.0299847832254488,-0.0625097228447045,-3.634658711570453e-18,1,0,1,3.9270109874875065,410.7291010242332,0.0,1.5,146.55
CC1CCCCC1,21,7,21,1,0,1,0,0,0,0,98.18899999999992,118.79200000000004,65.59265956302939,1.8474377966660729,0.2581000452741513,0.0,2.5866000000000007,32.24899999999998,1.0,0.826562394774058,0.0299847832254488,-0.0625097228447045,-3.634658711570453e-18,1,0,1,3.9270109874875065,410.7291010242332,0.0,1.5,147.0
CCC1CCCCC1,24,8,24,2,0,1,0,0,0,0,112.21599999999992,136.22400000000005,74.76754267776158,2.0644991546491545,0.3161038224698417,0.0,2.976700000000002,36.86599999999999,1.0,0.8237608644585379,0.0302578400598523,-0.0651181814171218,-1.1564823173178713e-18,1,0,1,4.038234571437733,492.6857250822119,0.0,1.5,161.9
CCC1CCCCC1,24,8,24,2,0,1,0,0,0,0,112.21599999999992,136.22400000000005,74.76754267776158,2.0644991546491545,0.3161038224698417,0.0,2.976700000000002,36.86599999999999,1.0,0.8237608644585379,0.0302578400598523,-0.0651181814171218,-1.1564823173178713e-18,1,0,1,4.038234571437733,492.6857250822119,0.0,1.5,162.0
CC(C)C1CCCCC1,27,9,27,3,0,1,0,0,0,0,126.2429999999999,152.84000000000003,83.94242579249376,2.1246482661978967,0.2292673551532253,0.0,3.2227000000000023,41.413,1.0,0.8259814184768377,0.0305321042216037,-0.0625088257398411,-5.13992141030165e-19,1,0,1,4.26137418081663,559.302287744472,0.0,2.0,183.8
CCC(C)C1CCCCC1,30,10,30,4,0,1,0,0,0,0,140.27000000000007,169.96800000000005,93.11730890722596,2.4829119698780886,0.4155389117476286,0.0,3.6128000000000022,46.03000000000002,1.0,0.8252729925633062,0.0305421452199113,-0.0651181199171135,1.0408340855860842e-18,1,0,1,4.386582319097659,661.3561964860029,0.0,2.0,178.4
CCCCC1CCCCC1,30,10,30,4,0,1,0,0,0,0,140.27000000000007,169.60000000000005,93.11730890722596,2.7717657983068937,0.6016388291455427,0.0,3.7569000000000026,46.10000000000002,1.0,0.8270636792452831,0.0302680002060092,-0.0653822096214947,-6.93889390390723e-19,1,0,1,4.133107247190162,662.8659714903299,0.0,2.7222222222222223,198.42
CCCCC1CCCCC1,30,10,30,4,0,1,0,0,0,0,140.27000000000007,169.60000000000005,93.11730890722596,2.7717657983068937,0.6016388291455427,0.0,3.7569000000000026,46.10000000000002,1.0,0.8270636792452831,0.0302680002060092,-0.0653822096214947,-6.93889390390723e-19,1,0,1,4.133107247190162,662.8659714903299,0.0,2.7222222222222223,198.0
CCCCCC1CCCCC1,33,11,33,5,0,1,0,0,0,0,154.2970000000002,186.82400000000004,102.2921920219582,2.959622651100072,0.6140463463563518,0.0,4.147000000000004,50.717000000000034,1.0,0.8258949599623183,0.0302680015345316,-0.0653823818351082,3.1540426835941953e-19,1,0,1,4.155459889859239,750.6540112747871,0.0,3.78698224852071,215.65
CCCCCCC1CCCCC1,36,12,36,6,0,1,0,0,0,0,168.3240000000002,203.88000000000005,111.4670751366904,3.460197849738989,0.7174279152185502,0.0,4.537100000000004,55.334000000000046,1.0,0.8256032960565046,0.0302680015395796,-0.0653823832174964,-3.8549410577262383e-19,1,0,1,4.171876646364202,840.0180752293277,0.0,4.13265306122449,230.15
CCCC=CC,18,6,17,4,0,0,0,0,0,0,84.16199999999994,107.09600000000005,56.73400456964212,2.190298874279838,0.7087152676175312,0.0,2.3626000000000005,29.721999999999984,0.6666666666666666,0.7858556808844392,0.0572357239219786,-0.091664372222574,-1.5419764230904953e-18,0,0,0,5.828502548642461,340.55958619047453,-0.26,3.7400000000000007,140.15
CCCCCC=C,21,7,20,5,0,0,0,0,0,0,98.18899999999992,124.48800000000004,65.90888768437436,2.1600290193941274,0.3484125441997937,0.0,2.752700000000001,34.338999999999984,0.7142857142857143,0.7887426900584787,0.0569596070483902,-0.1030829789414712,-6.60847038467355e-19,0,0,0,6.20382631730807,421.0937018895003,-0.26,5.739999999999999,154.25
CCCCCC=CC,24,8,23,6,0,0,0,0,0,0,112.21599999999992,141.43200000000004,75.08377079910656,2.584120850139205,0.5790510361249542,0.0,3.142800000000002,38.956,0.75,0.7934272300469475,0.0572358961980777,-0.0916641995973381,7.2280144832366975e-19,0,0,0,6.42592115261283,501.1509020663517,-0.26,5.740000000000001,172.95
CCCC(C)CC,23,7,22,6,0,0,0,0,0,0,100.20499999999991,130.33600000000004,69.40843171689423,2.2100607698211263,0.4516144885464678,0.0,2.832600000000001,34.362999999999985,1.0,0.7688205867910622,0.0299744640640397,-0.0653724264314126,-9.050731179009428e-19,0,0,0,6.805145218170824,432.81577903534304,0.0,3.84,154.0
CCCC(C)CC,23,7,22,6,0,0,0,0,0,0,100.20499999999991,130.33600000000004,69.40843171689423,2.2100607698211263,0.4516144885464678,0.0,2.832600000000001,34.362999999999985,1.0,0.7688205867910622,0.0299744640640397,-0.0653724264314126,-9.050731179009428e-19,0,0,0,6.805145218170824,432.81577903534304,0.0,3.84,153.75
CCCCCC(C)CCC,32,10,31,9,0,0,0,0,0,0,142.2860000000001,180.64000000000004,96.9330810610908,3.312301748684894,0.7622923770315987,0.0,4.002900000000003,48.21400000000003,1.0,0.7876771479185123,0.0299846143353371,-0.0653823818403936,-5.421010862427522e-19,0,0,0,7.459663799784167,684.9707699011473,0.0,6.125,174.15
CC(C)OCCO,19,7,18,6,0,0,2,1,2,0,104.14899999999994,113.97600000000004,61.0531147272599,2.104900276624179,0.4712065883293043,29.46,0.4037,28.173799999999986,1.0,0.913780094054888,0.2101556328334384,-0.3939800715269912,7.304098846218136e-19,0,0,0,5.63606389435085,301.0618822636836,-0.08,5.920000000000001,191.58
CC(CCC(C)O)O,22,8,21,7,0,0,2,2,2,0,118.17599999999992,130.88000000000002,69.99535662280852,2.3982237406470643,0.547354226418244,40.46,0.5282,32.59559999999998,1.0,0.9029339853300724,0.210430656996429,-0.3934175356264727,-5.361872562110132e-18,0,0,0,6.391243671530237,361.11769270994574,-0.08,5.92,316.15
COC1=C(C=CC(=C1)CC=C)O,24,12,24,5,1,0,2,1,2,0,164.2040000000001,163.51200000000003,89.055663786743,2.609635788917586,0.2912681362788389,29.46,2.1293,48.55980000000002,0.2,1.004232105288909,0.2932937416067047,-0.5042546024667084,-5.999252021086458e-18,1,1,0,3.854025891200864,673.641757117766,-1.4400000000000002,1.7840075614366735,265.65
C(C(C(C(C(CO)O)O)O)O)O,26,12,25,11,0,0,6,6,6,0,182.1720000000001,165.92000000000004,89.51897266410145,2.5428667662317754,0.3417983609221314,121.38,-3.585399999999998,38.19879999999999,1.0,1.0979508196721317,0.2107201813177087,-0.393579134968567,7.472654973438553e-18,0,0,0,6.970575799753662,440.843577267624,-0.24,3.015404674173516,384.15
C(C(C(C(C(CO)O)O)O)O)O,26,12,25,11,0,0,6,6,6,0,182.1720000000001,165.92000000000004,89.51897266410145,2.5428667662317754,0.3417983609221314,121.38,-3.585399999999998,38.19879999999999,1.0,1.0979508196721317,0.2107201813177087,-0.393579134968567,7.472654973438553e-18,0,0,0,6.970575799753662,440.843577267624,-0.24,3.015404674173516,367.0
C(C(C(C(C(CO)O)O)O)O)O,26,12,25,11,0,0,6,6,6,0,182.1720000000001,165.92000000000004,89.51897266410145,2.5428667662317754,0.3417983609221314,121.38,-3.585399999999998,38.19879999999999,1.0,1.0979508196721317,0.2107201813177087,-0.393579134968567,7.472654973438553e-18,0,0,0,6.970575799753662,440.843577267624,-0.24,3.015404674173516,384.0
CC1COC(=O)O1,13,7,13,1,0,1,3,0,3,0,102.08899999999996,90.79200000000002,49.64668177755456,1.7162748541220012,0.3235316048928121,35.53,0.5417000000000001,21.89499999999999,0.75,1.1244272623138598,0.5082899390744735,-0.4303457162325387,-6.405132834375904e-18,1,0,0,3.099198964377162,246.7541441683537,-0.73,0.8239390784715955,224.35
COC1=CC=CC=C1O,17,9,17,3,1,0,2,1,2,0,124.13899999999994,118.57600000000002,65.03055847506621,2.0836795799389938,0.2948251391383305,29.46,1.4008,34.6588,0.1428571428571428,1.0469150586965317,0.2932937390158668,-0.5042548357902157,-2.2449362630288093e-18,1,1,0,3.469991484688652,440.7254391050344,-1.1800000000000002,1.1340794947334671,303.0
C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O,45,23,46,13,0,2,11,8,11,0,342.2969999999996,289.7920000000001,162.0391707539323,3.2911482660100826,0.245370287579465,189.53,-5.395599999999995,68.64140000000003,1.0,1.1811816751325073,0.2235503336827939,-0.3935665149997882,5.242719838507684e-18,2,0,0,3.235601778519396,1106.20914151474,-0.4399999999999999,3.226802069980772,458.0
C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O,45,23,46,13,0,2,11,8,11,0,342.2969999999996,289.7920000000001,162.0391707539323,3.2911482660100826,0.245370287579465,189.53,-5.395599999999995,68.64140000000003,1.0,1.1811816751325073,0.2235503336827939,-0.3935665149997882,5.242719838507684e-18,2,0,0,3.235601778519396,1106.20914151474,-0.4399999999999999,3.226802069980772,453.0
C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O,45,23,46,13,0,2,11,8,11,0,342.2969999999996,289.7920000000001,162.0391707539323,3.2911482660100826,0.245370287579465,189.53,-5.395599999999995,68.64140000000003,1.0,1.1811816751325073,0.2235503336827939,-0.3935665149997882,5.242719838507684e-18,2,0,0,3.235601778519396,1106.20914151474,-0.4399999999999999,3.226802069980772,458.65
C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O,45,23,46,13,0,2,11,8,11,0,342.2969999999996,289.7920000000001,162.0391707539323,3.2911482660100826,0.245370287579465,189.53,-5.395599999999995,68.64140000000003,1.0,1.1811816751325073,0.2235503336827939,-0.3935665149997882,5.242719838507684e-18,2,0,0,3.235601778519396,1106.20914151474,-0.4399999999999999,3.226802069980772,465.7
C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O,45,23,46,13,0,2,11,8,11,0,342.2969999999996,289.7920000000001,162.0391707539323,3.2911482660100826,0.245370287579465,189.53,-5.395599999999995,68.64140000000003,1.0,1.1811816751325073,0.2235503336827939,-0.3935665149997882,5.242719838507684e-18,2,0,0,3.235601778519396,1106.20914151474,-0.4399999999999999,3.226802069980772,453.0
C(C1C(C(C(C(O1)OC2C(C(C(C(O2)CO)O)O)O)O)O)O)O,45,23,46,12,0,2,11,8,11,0,342.2969999999996,289.9200000000001,162.03917075393227,3.683076738305695,0.3922339486614351,189.53,-5.397199999999994,68.61940000000003,1.0,1.1806601821192038,0.2108489495576984,-0.3935665150090351,5.551115123125783e-18,2,0,0,3.1398115337415864,1024.20914151474,-0.4399999999999999,3.6467229106733217,476.0
CCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC,66,28,66,18,1,0,4,0,4,0,390.56399999999945,413.0000000000001,223.939374844114,4.700457315046728,0.1769471191779861,52.60000000000001,6.721200000000008,113.75900000000009,0.6666666666666666,0.9456755447941873,0.3385059659036322,-0.462078209479341,-2.8386384152347758e-18,1,1,0,4.055701546267011,1892.9433551083905,-1.84,10.482776036995192,298.15
CCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC,66,28,66,18,1,0,4,0,4,0,390.56399999999945,413.0000000000001,223.939374844114,4.700457315046728,0.1769471191779861,52.60000000000001,6.721200000000008,113.75900000000009,0.6666666666666666,0.9456755447941873,0.3385059659036322,-0.462078209479341,-2.8386384152347758e-18,1,1,0,4.055701546267011,1892.9433551083905,-1.84,10.482776036995192,298.15
C1=CC=C2C(=C1)C=CC=C2OC(=O)C3=CC=CC=C3O,32,20,34,3,3,0,3,1,3,0,264.2799999999998,237.03200000000007,132.55072131358045,3.474227771937176,0.4780226260614484,46.53,3.764600000000002,77.01330000000003,0.0,1.1149549427925332,0.3468331808037465,-0.5070525222235092,4.77048955893622e-18,3,3,0,2.36074197053134,1313.3309137806891,-2.81,2.2114147809396623,368.0
CC(=O)OC=C,12,6,11,2,0,0,2,0,2,0,86.08999999999997,85.84000000000002,44.849364669392656,1.7269575751980013,0.4317325175058208,26.3,0.693,21.96299999999999,0.25,1.002912395153774,0.3069152048394101,-0.4353234316490274,-2.8912057932946786e-18,0,0,0,4.318023959722017,212.07820003461552,-0.79,3.21,180.0
C(C(C(C(CO)O)O)O)O,22,10,21,9,0,0,5,5,5,0,152.1460000000001,140.16800000000003,75.46318553904602,2.181885103838859,0.1029137529780513,101.15,-2.9462999999999995,32.191999999999986,1.0,1.085454597340335,0.2107198897434447,-0.3935791369356992,1.4508596344533298e-17,0,0,0,6.480823983881221,350.91847583864075,-0.2,2.5902901465096244,366.65
CC(C(=O)OC)O,15,7,14,4,0,0,3,1,3,0,104.10499999999996,100.75200000000002,53.22981271223579,1.86863473114217,0.2606624983879057,46.53,-0.4598000000000001,23.696799999999996,0.75,1.0332797363824038,0.3338823215117265,-0.467104464840883,2.775557561562892e-18,0,0,0,4.919083427862294,243.25178676664723,-0.5700000000000001,2.1666482504604048,396.0
CC1(OCC(O1)CO)C,21,9,21,4,0,1,3,1,3,0,132.159,129.20800000000003,71.52577091763413,2.1035554503127454,0.3934477557648812,38.69,0.1301999999999998,31.98979999999998,1.0,1.022839143087115,0.210172981896921,-0.3935803378979399,-1.4869058365515489e-18,1,0,0,3.534679631914013,398.1962764258111,-0.12,1.6422873345935731,384.0
CC1(C)[C@H]2CC=C(CCO)[C@@H]1C2,30,12,31,5,0,3,1,1,1,0,166.26400000000015,180.21600000000004,99.85777984589672,2.42445896337102,0.2710548606337462,20.23,2.3612,49.78080000000004,0.8181818181818182,0.9225817907400016,0.2100522404147161,-0.396043557088645,1.387778780781446e-18,3,0,1,3.228792395816797,772.9347937839456,-0.3,0.9568650705730556,348.0
CC(CO)C(=O)OC,18,8,17,5,0,0,3,1,3,0,118.13199999999996,117.67200000000004,62.40469582696802,2.1749166913683555,0.4336391262647351,46.53,-0.2122000000000001,28.265799999999988,0.8,1.0039091712556931,0.3102071678727857,-0.4687363463644714,1.1564823173178714e-17,0,0,0,5.600870470888035,318.4552910918339,-0.5700000000000001,1.930321529429453,376.0
CC1(CC(C2=CC=CC=C2O1)(C)C3=CC=C(C=C3)O)COc1ccc(cc1)C2(c3c(OC(C2)(C)C)cccc3)C,78,40,83,11,4,2,4,1,4,0,534.6960000000009,516.5520000000001,290.58074750861124,5.706201613882384,0.5183785508947446,47.92,8.185500000000008,158.80979999999963,0.3333333333333333,1.035125214886402,0.293092070544778,-0.5079666362042681,-1.928628864517484e-19,6,4,0,1.8620087026375245,3128.4198974849746,-3.919999999999998,4.595934523565396,430.0
C1CC2=CC=CC=C2C1C3=CC=C(C=C3)O,30,16,32,2,2,1,1,1,1,0,210.2760000000001,204.25600000000009,115.12798352789414,3.0220233974981725,0.4245529195433034,20.23,3.470300000000003,64.71280000000003,0.2,1.0294728184239388,0.2930920705287981,-0.5079666391746698,-5.49329100725989e-18,3,2,0,2.625124811937088,1064.9621170883256,-1.7599999999999996,1.4877294977495088,363.0
C1CCOC(C1)OC2=CC=CC=C2O,28,14,29,3,1,1,3,1,3,0,194.2300000000001,184.32800000000003,103.02786400963711,2.9253454257524565,0.5118218338228279,38.69,2.2976000000000005,52.32580000000004,0.4545454545454545,1.0537194566208068,0.2932937588215507,-0.5042530650832588,-4.08899105051676e-18,2,1,0,2.7276779690318818,808.4577623228465,-1.22,2.173605476250104,358.0
